"URL","NOMBRE","DESCRIPCION"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-de-servicios-y-soporte-tecnologico-ingeniero-o-estudiantes-de-ingenieria-de-sistemas-en-bogota-dc-7BDFCE93044CDF6661373E686DCF3405","Coordinador de servicios y soporte tecnológico - Ingeniero o estudiantes  de ingeniería de sistemas","Importante empresa de tecnología requiere con urgencia supervisor para el atea de soporte nivel uno y dos. Con experiencia mínima de 3 años en el manejo de ANS, organización y control de incidentesy coordinación del recurso humano.Requisitos: profesional o estudiante de últimos semestres en ingeniería de sistemas o afines.Condiciones:Contrato a termino indefinidoSalario a convenir de acuerdo a la experiencia en el mismo cargo.Horario: Lunes a viernes de 08:00 am  a 6:00 pm,y sábados medio díaDisponibilidad inmediata"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-sistemas-en-bogota-dc-800E4F9A50A77FB861373E686DCF3405","Ingeniero - sistemas","Ingeniero de Sistemas con conocimiento en programación para dispositivo móviles con especialidad en:1. Framework Ionic  2.elaboración de aplicaciones en Nativa, Web, Hibrida.3. Angular4.Spring"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-sistemas-con-certificado-de-windows-en-bogota-dc-CE28695C1379484F61373E686DCF3405","Ingeniero sistemas - con certificado de Windows","exela S.A requiere ingeniero de sistemas, electrónica, telecomunicaciones o afines certificado en windows server y administración de servidores, debe contar mínimo con 2 años de experiencia en el area, manejo de Software de Servidores, administración de herramientas de seguridad, hardware de servidores."
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-sap-business-one-modulos-de-produccion-e-inventarios-en-bogota-dc-403A06F45CD54EC061373E686DCF3405","Ingeniero de Sistemas SAP Business One - Módulos de Producción e Inventarios","En Jobandtalent empleamos a más de 15.000 profesionales en toda Colombia y ofrecemos oportunidades de empleo de forma constante para que siempre tengas un empleo a tu disposición. En este momento, estamos contratando INGENIERO DE SISTEMAS .FUNCIONES- Brindar soporte permanente a los usuarios de los sistemas de la empresa, en hardware y software.- Administrar, configurar y verificar el funcionamiento  de los servidores Linux. Ayudar en la implementación del nuevo sistema SAP Bussines One Version 9.4.- Elaborar y contribuir con propuestas de reestructuración, rediseño y funcionamiento de programas. REQUISITOS- Profesional en Ing sistemas o a fines. -Conocimientos en el sistema SAP Business One versión 9.4  ,SISTEMA UNO versión 8.5 y en LINUX.- Manejo de bases de datos (Unix)- Mínimo cinco (5) años de experiencia como Administrador del Sistemas de Información SAP en una empresa en la que haya tenido que manejar el sistema SAP Bussiness One como ERP de la compañía.CONDICIONESSalario: $5.500.000Lunes a  viernes 7:00AM a 5:00PM, disponibilidad los sábados."
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-manejo-de-linix-sector-solidario-en-bogota-dc-3389617344A4E39661373E686DCF3405","ingeniero de sistemas - manejo de linix sector solidario","Administración Servidor Windows Directorio Activo, Servidor LINUX SUSE, Base de Datos Oracle, LINIX, Fortinet  Soporte a usuario Final.   Resolver dudas sobre problemas de red y aplicativo LINIX.  Brindar apoyo en necesidades de las diferentes áreas de la organización. Coordinar solución de problemas con los proveedores de servicios: Correo Electrónico, Comunicaciones y Telefonía   Validar que los proveedores cumplan con los niveles de servicios. Realizar instalaciones, configuraciones, actualizaciones y migraciones al software.  Elaborar y actualizar documentación de los diferentes procesos   Copias de seguridad de la información de la empresa. Implementar nuevas tecnologías en la empresa.   Coordinar mantenimientos preventivos y correctivos a los equipos de cómputo."
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-con-especializacion-exp-en-sistemas-de-gestion-de-la-calidad-en-bogota-dc-94704DBE35FA212D61373E686DCF3405","Ingeniero de sistemas Con especialización - Exp en Sistemas de Gestión de la Calidad",""En Jobandtalent empleamos a más de 15.000 profesionales en toda Colombia y ofrecemos oportunidades de empleo de forma constante para que siempre tengas un empleo a tu disposición. En este momento, estamos contratando PROFESIONAL IV GERENCIA DE SISTEMAS INTEGRADOS DE GESTIÓN .FUNCIONES1.Realizar el diagnostico integral de los procesos a su cargo a partir del análisis de la información de insumo (Documentación, vigente, reisgos, indicadores, tramites y servicios, planes de mejoramiento, entre otros) 2. Identificar y proponer mejoras que permitan mayor eficiencia de los procesos y cumplir con los requisitos legales, técnicos y los que la organización establezca 3. Aportar a la gerencia de SIG en la estructuración y articulación de los sistemas de gestión aplicables a la Organización 4. Orientar y acompañar a los lideres de proceso en la formulación de planes de mejoramiento por las diversas fuentes aplicando la metodologia de formulación definida por la empresa.5. Apoyar el levantamiento de requerimientos funcionales cuando la mejora del proceso implica una automatización parcial o total6. Apoyar la documentación y disgramación de los procesos y subprocesoso bajo notación BPM 7. Orientar y acompañar a los lideres de proceso en la formulación y ajuste de los indicadores operativos garantizando su alineación con los niveles estrategicos y tácticos. 8. Realizar seguimiento al resporte de los indicadores de los procesos asignados y retroalimentar el segumiento en termnos de calidad, oportunidad y resultado.7. Capacitar  en las metodologías definidas por la Gerencia para mejorar el desempeño de los procesos8. Dar cumplimiento a las metas e indicadores establecidos para el mejoramiento de procesos. 9. Revisar y ajustar los documentos asociados a la implementación del Sistema de Gestión de calidad en Colpensiones.·          REQUISITOSProfesional en administración de empresas, ingenieria industrial, Ingeniería de sistemas y/o carreras afines, con especializacion en afines a Sistemas de Gestion de la Calidad, Profesional con 24 meses de experiencia laboralCONDICIONESSalario  $  5,137,360  + prestaciones de ley Horario : Lunes a viernes de 7:30 am - 6:00 pm "PROFESIONAL IV GERENCIA DE SISTEMAS INTEGRADOS DE GESTIÓN  - 106027"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-en-barranquilla-2AB1AE2F1DB2AC3661373E686DCF3405","Ingeniero de Sistemas","Se requiere ingeniero (a) de sistemas responsable, atento al detalle, con capacidad de análisis, con experiencia en programación mínimo de 3 años en lenguaje C#, SQL Sever.Deseable experiencia en SSIS, SSAS.Con habilidad y dominio para el idioma inglés (lectura, escritura, escucha)Salario de 3.300.00 - 4.000.000 de acuerdo a experiencia"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-en-sistemas-espacialista-en-cali-9DDF880E531A366B61373E686DCF3405","Ingeniero en sistemas - Espacialista","Importante empresa del sector salud requiere para su planta un Ingeniero en Sistemas especialista en Seguridad informática o afines, con conocimientos de bases de datos como: SQL Server, MySQL, Acces, Cloud Computing (privadas y publicas) y manejo del lenguaje SQL con mínimo de experiencia de 1 año en el cargo, contrato directo por la empresa, salario 2.000.000 a 2.500.000 de acuerdo a la experiencia."
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-sistemas-con-experiencia-como-administrador-de-mesa-de-ayuda-procesos-de-archivistica-o-de-gestion-documental-en-bogota-dc-8C7E78737C32AF7761373E686DCF3405","Ingeniero  de sistemas con experiencia como Administrador de  mesa de ayuda - procesos de archivística o de gestión documental","Reconocida empresa del sector de Gestión Documental está en la búsqueda de Ingenieros de sistemas con Mínimo dos (2) años de experiencia en procesos relacionados con actividades de Administración de mesa de ayuda sobre: Procesos de archivística o de gestión documental, judicial .si cumple con el perfil enviar hoja de vida con todos los soportes al correo *******@servisoft.com.co"
"https://www.computrabajo.com.co/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-alimentos-especialista-en-sistemas-integrados-de-gestion-en-manizales-04282D640DE7C38C61373E686DCF3405","Ingeniero de Alimentos - Especialista  en sistemas integrados de gestión","Importante empresa del sector requiere para su equipo de trabajo profesional en ingenieria  de alimentos, especialista en Sistemas integrados de gestion con minimo 2 años de experiencia demostrable."
